

Microchip MPLAB XC8 Assembler V2.31 build 20201012212115 
                                                                                               Fri Feb  5 00:57:43 2021

Microchip MPLAB XC8 C Compiler v2.31 (Free license) build 20201012212115 Og1 
     1                           	processor	16F887
     2                           	pagewidth 120
     3                           	opt	flic
     4                           	psect	cinit,global,class=CODE,merge=1,delta=2
     5                           	psect	bssCOMMON,global,class=COMMON,space=1,delta=1,noexec
     6                           	psect	cstackCOMMON,global,class=COMMON,space=1,delta=1,noexec
     7                           	psect	maintext,global,class=CODE,split=1,delta=2
     8                           	psect	text1,local,class=CODE,merge=1,delta=2
     9                           	psect	text2,local,class=CODE,merge=1,delta=2
    10                           	psect	text3,local,class=CODE,merge=1,delta=2
    11                           	psect	intentry,global,class=CODE,delta=2
    12                           	psect	config,global,abs,ovrld,class=CONFIG,space=4,delta=2,noexec
    13                           	dabs	1,0x7E,2
    14  0000                     
    15                           ; Version 2.20
   774  006D  1385               	bcf	5,7	;volatile
   775  006E  2891               	goto	l78
   776  006F                     l684:
   777  006F  0877               	movf	_count,w
   778  0070  00F2               	movwf	??_count_leds
   779  0071  01F3               	clrf	??_count_leds+1
   780                           
   781                           ; Switch on 2 bytes has been partitioned into a top level switch of size 1, and 1 sub-sw
      +                          itches
   782                           ; Switch size 1, requested type "simple"
   783                           ; Number of cases is 1, Range of values is 0 to 0
   784                           ; switch strategies available:
   785                           ; Name         Instructions Cycles
   786                           ; simple_byte            4     3 (average)
   787                           ; direct_byte           11     8 (fixed)
   788                           ; jumptable            260     6 (fixed)
   789                           ;	Chosen strategy is simple_byte
   790  0072  0873               	movf	??_count_leds+1,w
   791  0073  3A00               	xorlw	0	; case 0
   792  0074  1903               	skipnz
   793  0075  2877               	goto	l738
   794  0076  2891               	goto	l78
   795  0077                     l738:
   796                           
   797                           ; Switch size 1, requested type "simple"
   798                           ; Number of cases is 8, Range of values is 1 to 8
   799                           ; switch strategies available:
   800                           ; Name         Instructions Cycles
   801                           ; simple_byte           25    13 (average)
   802                           ; direct_byte           35    11 (fixed)
   803                           ; jumptable            263     9 (fixed)
   804                           ;	Chosen strategy is simple_byte
   805  0077  0872               	movf	??_count_leds,w
   806  0078  3A01               	xorlw	1	; case 1
   807  0079  1903               	skipnz
   808  007A  2818               	goto	l69
   809  007B  3A03               	xorlw	3	; case 2
   810  007C  1903               	skipnz
   811  007D  2823               	goto	l71
   812  007E  3A01               	xorlw	1	; case 3
   813  007F  1903               	skipnz
   814  0080  282E               	goto	l72
   815  0081  3A07               	xorlw	7	; case 4
   816  0082  1903               	skipnz
   817  0083  2839               	goto	l73
   818  0084  3A01               	xorlw	1	; case 5
   819  0085  1903               	skipnz
   820  0086  2844               	goto	l74
   821  0087  3A03               	xorlw	3	; case 6
   822  0088  1903               	skipnz
   823  0089  284E               	goto	l75
   824  008A  3A01               	xorlw	1	; case 7
   825  008B  1903               	skipnz
   826  008C  2859               	goto	l76
   827  008D  3A0F               	xorlw	15	; case 8
   828  008E  1903               	skipnz
   829  008F  2864               	goto	l77
   830  0090  2891               	goto	l78
   831  0091                     l78:
   832  0091  0008               	return
   833  0092                     __end_of_count_leds:
   834                           
   835                           	psect	text3
   836  00EF                     __ptext3:	
   837 ;; *************** function _ISR *****************
   838 ;; Defined at:
   839 ;;		line 54 in file "main.c"
   840 ;; Parameters:    Size  Location     Type
   841 ;;		None
   842 ;; Auto vars:     Size  Location     Type
   843 ;;		None
   844 ;; Return value:  Size  Location     Type
   845 ;;                  1    wreg      void 
   846 ;; Registers used:
   847 ;;		None
   848 ;; Tracked objects:
   849 ;;		On entry : 0/0
   850 ;;		On exit  : 0/0
   851 ;;		Unchanged: 0/0
   852 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
   853 ;;      Params:         0       0       0       0       0
   854 ;;      Locals:         0       0       0       0       0
   855 ;;      Temps:          2       0       0       0       0
   856 ;;      Totals:         2       0       0       0       0
   857 ;;Total ram usage:        2 bytes
   858 ;; Hardware stack levels used:    1
   859 ;; This function calls:
   860 ;;		Nothing
   861 ;; This function is called by:
   862 ;;		Interrupt level 1
   863 ;; This function uses a non-reentrant model
   864 ;;
   865                           
   866                           
   867                           ;psect for function _ISR
   868  00EF                     _ISR:
   869  00EF                     i1l690:
   870                           
   871                           ;main.c: 55:         if (PORTBbits.RB1 == 0 && b_dec == 1)
   872  00EF  1C0B               	btfss	11,0	;volatile
   873  00F0  28F2               	goto	u1_21
   874  00F1  28F3               	goto	u1_20
   875  00F2                     u1_21:
   876  00F2  28F4               	goto	i1l50
   877  00F3                     u1_20:
   878  00F3                     i1l692:
   879                           
   880                           ;main.c: 56:         {;main.c: 57:             b_dec = 0;
   881  00F3  100B               	bcf	11,0	;volatile
   882  00F4                     i1l50:
   883  00F4  0871               	movf	??_ISR+1,w
   884  00F5  008A               	movwf	10
   885  00F6  0E70               	swapf	??_ISR,w
   886  00F7  0083               	movwf	3
   887  00F8  0EFE               	swapf	btemp,f
   888  00F9  0E7E               	swapf	btemp,w
   889  00FA  0009               	retfie
   890  00FB                     __end_of_ISR:
   891  007E                     btemp	set	126	;btemp
   892  007E                     wtemp0	set	126
   893                           
   894                           	psect	intentry
   895  0004                     __pintentry:	
   896                           ;incstack = 0
   897                           ; Regs used in _ISR: []
   898                           
   899  0004                     interrupt_function:
   900  007E                     saved_w	set	btemp
   901  0004  00FE               	movwf	btemp
   902  0005  0E03               	swapf	3,w
   903  0006  00F0               	movwf	??_ISR
   904  0007  080A               	movf	10,w
   905  0008  00F1               	movwf	??_ISR+1
   906  0009  120A  118A  28EF   	ljmp	_ISR
   907                           
   908                           	psect	config
   909                           
   910                           ;Config register CONFIG1 @ 0x2007
   911                           ;	Oscillator Selection bits
   912                           ;	FOSC = XT, XT oscillator: Crystal/resonator on RA6/OSC2/CLKOUT and RA7/OSC1/CLKIN
   913                           ;	Watchdog Timer Enable bit
   914                           ;	WDTE = OFF, WDT disabled and can be enabled by SWDTEN bit of the WDTCON register
   915                           ;	Power-up Timer Enable bit
   916                           ;	PWRTE = OFF, PWRT disabled
   917                           ;	RE3/MCLR pin function select bit
   918                           ;	MCLRE = OFF, RE3/MCLR pin function is digital input, MCLR internally tied to VDD
   919                           ;	Code Protection bit
   920                           ;	CP = OFF, Program memory code protection is disabled
   921                           ;	Data Code Protection bit
   922                           ;	CPD = OFF, Data memory code protection is disabled
   923                           ;	Brown Out Reset Selection bits
   924                           ;	BOREN = OFF, BOR disabled
   925                           ;	Internal External Switchover bit
   926                           ;	IESO = OFF, Internal/External Switchover mode is disabled
   927                           ;	Fail-Safe Clock Monitor Enabled bit
   928                           ;	FCMEN = OFF, Fail-Safe Clock Monitor is disabled
   929                           ;	Low Voltage Programming Enable bit
   930                           ;	LVP = OFF, RB3 pin has digital I/O, HV on MCLR must be used for programming
   931                           ;	In-Circuit Debugger Mode bit
   932                           ;	DEBUG = 0x1, unprogrammed default
   933  2007                     	org	8199
   934  2007  20D1               	dw	8401
   935                           
   936                           ;Config register CONFIG2 @ 0x2008
   937                           ;	Brown-out Reset Selection bit
   938                           ;	BOR4V = BOR40V, Brown-out Reset set to 4.0V
   939                           ;	Flash Program Memory Self Write Enable bits
   940                           ;	WRT = OFF, Write protection off
   941  2008                     	org	8200
   942  2008  3FFF               	dw	16383

Data Sizes:
    Strings     0
    Constant    0
    Data        0
    BSS         4
    Persistent  0
    Stack       0

Auto Spaces:
    Space          Size  Autos    Used
    COMMON           14      5       9
    BANK0            80      0       0
    BANK1            80      0       0
    BANK3            96      0       0
    BANK2            96      0       0

Pointer List with Targets:

    None.

Critical Paths under _main in COMMON

    _main->_count_leds

Critical Paths under _ISR in COMMON

    None.

Critical Paths under _main in BANK0

    None.

Critical Paths under _ISR in BANK0

    None.

Critical Paths under _main in BANK1

    None.

Critical Paths under _ISR in BANK1

    None.

Critical Paths under _main in BANK3

    None.

Critical Paths under _ISR in BANK3

    None.

Critical Paths under _main in BANK2

    None.

Critical Paths under _ISR in BANK2

    None.

Call Graph Tables:

 ---------------------------------------------------------------------------------
 (Depth) Function   	        Calls       Base Space   Used Autos Params    Refs
 ---------------------------------------------------------------------------------
 (0) _main                                                 1     1      0       0
                                              4 COMMON     1     1      0
                         _count_leds
                              _setup
 ---------------------------------------------------------------------------------
 (1) _setup                                                0     0      0       0
 ---------------------------------------------------------------------------------
 (1) _count_leds                                           2     2      0       0
                                              2 COMMON     2     2      0
 ---------------------------------------------------------------------------------
 Estimated maximum stack depth 1
 ---------------------------------------------------------------------------------
 (Depth) Function   	        Calls       Base Space   Used Autos Params    Refs
 ---------------------------------------------------------------------------------
 (2) _ISR                                                  2     2      0       0
                                              0 COMMON     2     2      0
 ---------------------------------------------------------------------------------
 Estimated maximum stack depth 2
 ---------------------------------------------------------------------------------

 Call Graph Graphs:

 _main (ROOT)
   _count_leds
   _setup

 _ISR (ROOT)

 Address spaces:
Name               Size   Autos  Total    Cost      Usage
BITCOMMON            E      0       0       0        0.0%
EEDATA             100      0       0       0        0.0%
NULL                 0      0       0       0        0.0%
CODE                 0      0       0       0        0.0%
COMMON               E      5       9       1       64.3%
BITSFR0              0      0       0       1        0.0%
SFR0                 0      0       0       1        0.0%
BITSFR1              0      0       0       2        0.0%
SFR1                 0      0       0       2        0.0%
STACK                0      0       0       2        0.0%
ABS                  0      0       9       3        0.0%
BITBANK0            50      0       0       4        0.0%
BITSFR3              0      0       0       4        0.0%
SFR3                 0      0       0       4        0.0%
BANK0               50      0       0       5        0.0%
BITSFR2              0      0       0       5        0.0%
SFR2                 0      0       0       5        0.0%
BITBANK1            50      0       0       6        0.0%
BANK1               50      0       0       7        0.0%
BITBANK3            60      0       0       8        0.0%
BANK3               60      0       0       9        0.0%
BITBANK2            60      0       0      10        0.0%
BANK2               60      0       0      11        0.0%
DATA                 0      0       9      12        0.0%


Microchip Technology PIC Macro Assembler V2.31 build 20201012212115 
Symbol Table                                                                                   Fri Feb  5 00:57:43 2021

                     l71 0023                       l72 002E                       l56 009F  
                     l73 0039                       l65 00EE                       l74 0044  
                     l58 00B3                       l75 004E                       l76 0059  
                     l77 0064                       l69 0018                       l78 0091  
                     u20 009D                       u21 009C                       u30 00A3  
                     u31 00A2                       u40 00A8                       u41 00A7  
                     u50 00B1                       u51 00B0                       u60 00B7  
                     u61 00B6                       u70 00BC                       u71 00BB  
                    l700 00A3                      l710 00B7                      l702 00A8  
                    l712 00BC                      l704 00A9                      l714 00BD  
                    l706 00AD                      l716 00BF                      l708 00B1  
                    l670 00C8                      l680 0017                      l672 00E0  
                    l738 0077                      l674 00E3                      l684 006F  
                    l676 00E4                      l678 00E5                      l694 0092  
                    l696 0097                      l698 009D                      _ISR 00EF  
                   ?_ISR 0070                     i1l50 00F4                     u1_20 00F3  
                   u1_21 00F2                     _main 0092                     btemp 007E  
                   start 000C                    ??_ISR 0070                    ?_main 0070  
                  _ANSEL 0188                    i1l690 00EF                    i1l692 00F3  
                  _PORTA 0005                    _PORTB 0006                    _PORTC 0007  
                  _PORTD 0008                    _PORTE 0009                    _TRISA 0085  
                  _TRISB 0086                    _TRISC 0087                    _TRISD 0088  
                  _TRISE 0089                    _b_dec 0075                    _b_inc 0076  
                  _flagc 0078                    _count 0077                    _setup 00C8  
                  pclath 000A                    status 0003                    wtemp0 007E  
        __initialization 000F             __end_of_main 00C8                   ??_main 0074  
                 ?_setup 0070                   _ANSELH 0189                   saved_w 007E  
__end_of__initialization 0013           __pcstackCOMMON 0070            __end_of_setup 00EF  
                ??_setup 0072               __pmaintext 0092               __pintentry 0004  
             _count_leds 0017                  __ptext1 00C8                  __ptext2 0017  
                __ptext3 00EF             __size_of_ISR 000C     end_of_initialization 0013  
              _PORTAbits 0005                _PORTBbits 0006              ?_count_leds 0070  
    start_initialization 000F              __end_of_ISR 00FB              __pbssCOMMON 0075  
              ___latbits 0002      __size_of_count_leds 007B           __size_of_setup 0027  
      interrupt_function 0004                 _IOCBbits 0096             ??_count_leds 0072  
     __end_of_count_leds 0092            __size_of_main 0036               _INTCONbits 000B  
               intlevel1 0000  
